geoid,outcome,source,value,quantity
36007,incidD,incidence,0.012138214615539848,P
36007,incidH,incidence,0.11164004763270587,P
36007,incidICU,incidH,0.3737399304038713,P
36007,incidVent,incidICU,0.43832980596495813,P
36007,incidD,incidence,1.2198952889085013,R
36007,incidH,incidence,1.1233943003144025,R
36007,incidVent,incidICU,0.9901487710880729,R
36007,incidICU,incidH,1.1231970256475217,R
36009,incidD,incidence,0.011509954714040909,P
36009,incidH,incidence,0.10913607408630416,P
36009,incidICU,incidH,0.3569595677538005,P
36009,incidVent,incidICU,0.43780874517151064,P
36009,incidD,incidence,1.1572489576268903,R
36009,incidH,incidence,1.0981717657860686,R
36009,incidVent,incidICU,1.010484600633572,R
36009,incidICU,incidH,1.0871079362330462,R
36011,incidD,incidence,0.011367154675905076,P
36011,incidH,incidence,0.10940387508588428,P
36011,incidICU,incidH,0.3563669993397529,P
36011,incidVent,incidICU,0.43716344521459166,P
36011,incidD,incidence,1.1426968446481467,R
36011,incidH,incidence,1.1020532900560789,R
36011,incidVent,incidICU,1.0056928897973796,R
36011,incidICU,incidH,1.0849525360363037,R
36013,incidD,incidence,0.012154474188744348,P
36013,incidH,incidence,0.1120444092939153,P
36013,incidICU,incidH,0.37057485153931224,P
36013,incidVent,incidICU,0.4366884859706401,P
36013,incidD,incidence,1.2210522200282354,R
36013,incidH,incidence,1.1272626310903944,R
36013,incidVent,incidICU,0.999511676450286,R
36013,incidICU,incidH,1.123758038636355,R
36015,incidD,incidence,0.011906151192269458,P
36015,incidH,incidence,0.11134731808887466,P
36015,incidICU,incidH,0.3669653793167034,P
36015,incidVent,incidICU,0.4380137531533326,P
36015,incidD,incidence,1.1960645491489021,R
36015,incidH,incidence,1.1209841444745807,R
36015,incidVent,incidICU,1.0058203662082548,R
36015,incidICU,incidH,1.1135646286120418,R
36017,incidD,incidence,0.012135707440437932,P
36017,incidH,incidence,0.11383825798843183,P
36017,incidICU,incidH,0.3637900559011567,P
36017,incidVent,incidICU,0.43718198234561767,P
36017,incidD,incidence,1.2191716653565785,R
36017,incidH,incidence,1.1460109714845252,R
36017,incidVent,incidICU,1.01302959389212,R
36017,incidICU,incidH,1.1294125118236875,R
36019,incidD,incidence,0.010126758010919355,P
36019,incidH,incidence,0.10200495397016938,P
36019,incidICU,incidH,0.3367516051903796,P
36019,incidVent,incidICU,0.43740925277085096,P
36019,incidD,incidence,1.018228697633726,R
36019,incidH,incidence,1.025972218800916,R
36019,incidVent,incidICU,0.9829151292386319,R
36019,incidICU,incidH,1.0109738373068888,R
36021,incidD,incidence,0.013214660945165574,P
36021,incidH,incidence,0.12177327709278338,P
36021,incidICU,incidH,0.370035418996153,P
36021,incidVent,incidICU,0.4370406955955718,P
36021,incidD,incidence,1.3276956713164751,R
36021,incidH,incidence,1.2257588396025438,R
36021,incidVent,incidICU,1.0166044363059952,R
36021,incidICU,incidH,1.1912865615106254,R
36023,incidD,incidence,0.010055953890421887,P
36023,incidH,incidence,0.09917987856195995,P
36023,incidICU,incidH,0.34381110054177644,P
36023,incidVent,incidICU,0.43759612990267477,P
36023,incidD,incidence,1.011125423004037,R
36023,incidH,incidence,0.9957187709010202,R
36023,incidVent,incidICU,0.9688268526603939,R
36023,incidICU,incidH,1.0047904680557829,R
36025,incidD,incidence,0.013903137908301368,P
36025,incidH,incidence,0.12410175428129565,P
36025,incidICU,incidH,0.3790116629322182,P
36025,incidVent,incidICU,0.43789299883441923,P
36025,incidD,incidence,1.3977433616054853,R
36025,incidH,incidence,1.2487810198982987,R
36025,incidVent,incidICU,1.0113965091219774,R
36025,incidICU,incidH,1.2214685871568545,R
36027,incidD,incidence,0.010285065373830875,P
36027,incidH,incidence,0.10284076844743695,P
36027,incidICU,incidH,0.3380496087128592,P
36027,incidVent,incidICU,0.4373845005876768,P
36027,incidD,incidence,1.0340159903116146,R
36027,incidH,incidence,1.035115031011664,R
36027,incidVent,incidICU,0.9994827087699604,R
36027,incidICU,incidH,1.0195012657324511,R
36029,incidD,incidence,0.011825667749306497,P
36029,incidH,incidence,0.11047850880704249,P
36029,incidICU,incidH,0.3675692074435324,P
36029,incidVent,incidICU,0.43800681626633037,P
36029,incidD,incidence,1.1881785897974324,R
36029,incidH,incidence,1.1122409904882278,R
36029,incidVent,incidICU,0.9987751798600997,R
36029,incidICU,incidH,1.107289374700478,R
36031,incidD,incidence,0.01298688210804973,P
36031,incidH,incidence,0.11990834887868076,P
36031,incidICU,incidH,0.3698389490684696,P
36031,incidVent,incidICU,0.4364297039598053,P
36031,incidD,incidence,1.3054935213933263,R
36031,incidH,incidence,1.2086215596587055,R
36031,incidVent,incidICU,1.016851354983981,R
36031,incidICU,incidH,1.1732024763031452,R
36033,incidD,incidence,0.010298099932111629,P
36033,incidH,incidence,0.10334836043100437,P
36033,incidICU,incidH,0.3349634383620242,P
36033,incidVent,incidICU,0.4380705147837538,P
36033,incidD,incidence,1.03442116561009,R
36033,incidH,incidence,1.0399360623531801,R
36033,incidVent,incidICU,0.9984518570388035,R
36033,incidICU,incidH,1.0171744274358443,R
36035,incidD,incidence,0.011986107197253064,P
36035,incidH,incidence,0.11302860905733926,P
36035,incidICU,incidH,0.3651499020878518,P
36035,incidVent,incidICU,0.43890845969097325,P
36035,incidD,incidence,1.2035049841836836,R
36035,incidH,incidence,1.1387138436301876,R
36035,incidVent,incidICU,1.014992647442017,R
36035,incidICU,incidH,1.123035854962139,R
36037,incidD,incidence,0.011631153497069203,P
36037,incidH,incidence,0.11043243217489267,P
36037,incidICU,incidH,0.3614936672283497,P
36037,incidVent,incidICU,0.43801378594782775,P
36037,incidD,incidence,1.168279341705074,R
36037,incidH,incidence,1.1120937898361336,R
36037,incidVent,incidICU,1.0099858981869732,R
36037,incidICU,incidH,1.1001022387503494,R
36039,incidD,incidence,0.012569559859394041,P
36039,incidH,incidence,0.11717818818922443,P
36039,incidICU,incidH,0.36334693337685503,P
36039,incidVent,incidICU,0.43741910256910016,P
36039,incidD,incidence,1.2634266012170752,R
36039,incidH,incidence,1.1803369089899975,R
36039,incidVent,incidICU,1.0087912303399111,R
36039,incidICU,incidH,1.1476743769678897,R
36041,incidD,incidence,0.01635803602335921,P
36041,incidH,incidence,0.14458913342668844,P
36041,incidICU,incidH,0.377697519843769,P
36041,incidVent,incidICU,0.4380608996524154,P
36041,incidD,incidence,1.6440297423093178,R
36041,incidH,incidence,1.4492023697751413,R
36041,incidVent,incidICU,1.0555749605395492,R
36041,incidICU,incidH,1.3652500244909382,R
36043,incidD,incidence,0.012611986911610716,P
36043,incidH,incidence,0.11555093511482331,P
36043,incidICU,incidH,0.3763146396700896,P
36043,incidVent,incidICU,0.43953692124488003,P
36043,incidD,incidence,1.2666566027407722,R
36043,incidH,incidence,1.1639041798405954,R
36043,incidVent,incidICU,1.0111471392759461,R
36043,incidICU,incidH,1.1569358071977707,R
36045,incidD,incidence,0.00887848406212553,P
36045,incidH,incidence,0.09104114593337401,P
36045,incidICU,incidH,0.3303046269970364,P
36045,incidVent,incidICU,0.4380552246590829,P
36045,incidD,incidence,0.8920249183268885,R
36045,incidH,incidence,0.9171214358306583,R
36045,incidVent,incidICU,0.9858369932975066,R
36045,incidICU,incidH,0.9360469854384322,R
36047,incidD,incidence,0.009089916307443343,P
36047,incidH,incidence,0.09307417607026502,P
36047,incidICU,incidH,0.33134231526260377,P
36047,incidVent,incidICU,0.43807222537932416,P
36047,incidD,incidence,0.9133856473015454,R
36047,incidH,incidence,0.9385936815254308,R
36047,incidVent,incidICU,0.9889153892166991,R
36047,incidICU,incidH,0.948781027778894,R
36049,incidD,incidence,0.011237105891077459,P
36049,incidH,incidence,0.10727692348602663,P
36049,incidICU,incidH,0.35360703608956084,P
36049,incidVent,incidICU,0.4384201986776552,P
36049,incidD,incidence,1.1297089982515092,R
36049,incidH,incidence,1.0797050257165823,R
36049,incidVent,incidICU,1.008733095725248,R
36049,incidICU,incidH,1.0692561289068125,R
36051,incidD,incidence,0.010448642791568092,P
36051,incidH,incidence,0.1035717299693325,P
36051,incidICU,incidH,0.3442799176427255,P
36051,incidVent,incidICU,0.4369354454089119,P
36051,incidD,incidence,1.0508201969415483,R
36051,incidH,incidence,1.0423792892834514,R
36051,incidVent,incidICU,0.9854181736926746,R
36051,incidICU,incidH,1.0321066568699604,R
36053,incidD,incidence,0.010338507643385196,P
36053,incidH,incidence,0.10242645302923253,P
36053,incidICU,incidH,0.339821150169104,P
36053,incidVent,incidICU,0.4374708130962594,P
36053,incidD,incidence,1.0393155457732397,R
36053,incidH,incidence,1.0298543298555893,R
36053,incidVent,incidICU,0.9922688473091147,R
36053,incidICU,incidH,1.0217137106916536,R
36055,incidD,incidence,0.010649567930034916,P
36055,incidH,incidence,0.10352554241269468,P
36055,incidICU,incidH,0.35323318781071317,P
36055,incidVent,incidICU,0.43810338293665024,P
36055,incidD,incidence,1.0695756626236865,R
36055,incidH,incidence,1.0418745880404936,R
36055,incidVent,incidICU,0.9939917052219416,R
36055,incidICU,incidH,1.0435894876544198,R
36057,incidD,incidence,0.012699866052937957,P
36057,incidH,incidence,0.11424920371153462,P
36057,incidICU,incidH,0.3883259712548503,P
36057,incidVent,incidICU,0.44251367438977685,P
36057,incidD,incidence,1.27536986729794,R
36057,incidH,incidence,1.1503313098930752,R
36057,incidVent,incidICU,1.006265261806469,R
36057,incidICU,incidH,1.1636055040229976,R
36059,incidD,incidence,0.011652157725991052,P
36059,incidH,incidence,0.11012593768362057,P
36059,incidICU,incidH,0.3631613104887347,P
36059,incidVent,incidICU,0.4377592911867012,P
36059,incidD,incidence,1.1709221388538875,R
36059,incidH,incidence,1.1091652688543485,R
36059,incidVent,incidICU,1.009408874556204,R
36059,incidICU,incidH,1.0992580967767074,R
36061,incidD,incidence,0.010023550260050418,P
36061,incidH,incidence,0.10175654768622884,P
36061,incidICU,incidH,0.3372617946494432,P
36061,incidVent,incidICU,0.438074669327202,P
36061,incidD,incidence,1.007135330865339,R
36061,incidH,incidence,1.0254355465194207,R
36061,incidVent,incidICU,0.977980142623819,R
36061,incidICU,incidH,1.0024214141311873,R
36063,incidD,incidence,0.011987335913564766,P
36063,incidH,incidence,0.11222127477246521,P
36063,incidICU,incidH,0.36608787373605856,P
36063,incidVent,incidICU,0.4373523803520086,P
36063,incidD,incidence,1.2041050722254734,R
36063,incidH,incidence,1.1303558253408459,R
36063,incidVent,incidICU,1.0059085760642672,R
36063,incidICU,incidH,1.1171224239439521,R
36065,incidD,incidence,0.012087444609998731,P
36065,incidH,incidence,0.11195809397394074,P
36065,incidICU,incidH,0.3712144573588996,P
36065,incidVent,incidICU,0.4387346287716621,P
36065,incidD,incidence,1.2141543333053728,R
36065,incidH,incidence,1.1269896556726202,R
36065,incidVent,incidICU,1.0027687311829885,R
36065,incidICU,incidH,1.1230172777173706,R
36067,incidD,incidence,0.01065783913734105,P
36067,incidH,incidence,0.1035195403795316,P
36067,incidICU,incidH,0.3530774012868613,P
36067,incidVent,incidICU,0.43757843660982615,P
36067,incidD,incidence,1.0707802025313753,R
36067,incidH,incidence,1.0417293561809409,R
36067,incidVent,incidICU,0.9958478297485202,R
36067,incidICU,incidH,1.0432991377514964,R
36069,incidD,incidence,0.011389824218926863,P
36069,incidH,incidence,0.11011920960436983,P
36069,incidICU,incidH,0.35304118030956994,P
36069,incidVent,incidICU,0.4369413980459301,P
36069,incidD,incidence,1.1442832856558136,R
36069,incidH,incidence,1.1088038365503539,R
36069,incidVent,incidICU,1.00782647376425,R
36069,incidICU,incidH,1.0901219893928054,R
36071,incidD,incidence,0.008735176076336792,P
36071,incidH,incidence,0.09222913207480425,P
36071,incidICU,incidH,0.3187241516429008,P
36071,incidVent,incidICU,0.43841773589757216,P
36071,incidD,incidence,0.8776154959373215,R
36071,incidH,incidence,0.9295277493457383,R
36071,incidVent,incidICU,1.00570948816255,R
36071,incidICU,incidH,0.9329277200253867,R
36073,incidD,incidence,0.010755597083163256,P
36073,incidH,incidence,0.10598642844608311,P
36073,incidICU,incidH,0.346990957095784,P
36073,incidVent,incidICU,0.43735751910558895,P
36073,incidD,incidence,1.0803125515863723,R
36073,incidH,incidence,1.0671500402364493,R
36073,incidVent,incidICU,1.004229989061864,R
36073,incidICU,incidH,1.053117124361318,R
36075,incidD,incidence,0.009717102154460158,P
36075,incidH,incidence,0.09877350448290151,P
36075,incidICU,incidH,0.33090286883043446,P
36075,incidVent,incidICU,0.4380755617569786,P
36075,incidD,incidence,0.9760377429327056,R
36075,incidH,incidence,0.9943266693903736,R
36075,incidVent,incidICU,0.9926210960761563,R
36075,incidICU,incidH,0.9877847250838248,R
36077,incidD,incidence,0.011788774519791797,P
36077,incidH,incidence,0.11079421030435443,P
36077,incidICU,incidH,0.36500749372460206,P
36077,incidVent,incidICU,0.43790370991664734,P
36077,incidD,incidence,1.1846941183315594,R
36077,incidH,incidence,1.1135036479457687,R
36077,incidVent,incidICU,0.9826444537689217,R
36077,incidICU,incidH,1.1102832017693085,R
36079,incidD,incidence,0.009477640293531427,P
36079,incidH,incidence,0.10128326736015567,P
36079,incidICU,incidH,0.31178480854754875,P
36079,incidVent,incidICU,0.4398794170980764,P
36079,incidD,incidence,0.9521101142977337,R
36079,incidH,incidence,1.0190304353761495,R
36079,incidVent,incidICU,1.0184004147133465,R
36079,incidICU,incidH,0.9798161086846785,R
36081,incidD,incidence,0.00998916753656884,P
36081,incidH,incidence,0.10054986023764442,P
36081,incidICU,incidH,0.3393216979369579,P
36081,incidVent,incidICU,0.437141338711952,P
36081,incidD,incidence,1.0040597164283196,R
36081,incidH,incidence,1.0139921518741217,R
36081,incidVent,incidICU,0.9946390250806001,R
36081,incidICU,incidH,1.0021307063265406,R
36083,incidD,incidence,0.010641627633259758,P
36083,incidH,incidence,0.10451547195949043,P
36083,incidICU,incidH,0.3496873634424108,P
36083,incidVent,incidICU,0.4378755719533896,P
36083,incidD,incidence,1.0686275959537213,R
36083,incidH,incidence,1.0526866540823345,R
36083,incidVent,incidICU,0.9949456427637164,R
36083,incidICU,incidH,1.045355534276894,R
36085,incidD,incidence,0.00988980655679282,P
36085,incidH,incidence,0.10049428327531401,P
36085,incidICU,incidH,0.33103201637909585,P
36085,incidVent,incidICU,0.4380100379194359,P
36085,incidD,incidence,0.9934904956637234,R
36085,incidH,incidence,1.0112376671770675,R
36085,incidVent,incidICU,1.0039312848514808,R
36085,incidICU,incidH,0.997018162647855,R
36087,incidD,incidence,0.010147581432612164,P
36087,incidH,incidence,0.09959008104196182,P
36087,incidICU,incidH,0.3441822248800211,P
36087,incidVent,incidICU,0.4371727238279943,P
36087,incidD,incidence,1.019514044142844,R
36087,incidH,incidence,1.0006703288234367,R
36087,incidVent,incidICU,1.0108641975259374,R
36087,incidICU,incidH,1.0116752061602807,R
36089,incidD,incidence,0.01048280113458569,P
36089,incidH,incidence,0.1018721124920691,P
36089,incidICU,incidH,0.3486860626575025,P
36089,incidVent,incidICU,0.4375230139420224,P
36089,incidD,incidence,1.0542067401039819,R
36089,incidH,incidence,1.0234306788304566,R
36089,incidVent,incidICU,0.9814062948771807,R
36089,incidICU,incidH,1.0277076670290206,R
36091,incidD,incidence,0.010375432286492412,P
36091,incidH,incidence,0.10456088718306655,P
36091,incidICU,incidH,0.3356934078122672,P
36091,incidVent,incidICU,0.4376084822057517,P
36091,incidD,incidence,1.042171607192128,R
36091,incidH,incidence,1.0525549388423046,R
36091,incidVent,incidICU,1.016576567508729,R
36091,incidICU,incidH,1.0296775366194826,R
36093,incidD,incidence,0.011581934261320637,P
36093,incidH,incidence,0.10875519550890365,P
36093,incidICU,incidH,0.3678288031154608,P
36093,incidVent,incidICU,0.4398369335336488,P
36093,incidD,incidence,1.1631911059177606,R
36093,incidH,incidence,1.0951075098557062,R
36093,incidVent,incidICU,1.0038171382596226,R
36093,incidICU,incidH,1.0959381652728224,R
36095,incidD,incidence,0.011907003821747402,P
36095,incidH,incidence,0.11243855281507324,P
36095,incidICU,incidH,0.35614866159958203,P
36095,incidVent,incidICU,0.4374309808195357,P
36095,incidD,incidence,1.1963436834081147,R
36095,incidH,incidence,1.1308641292005337,R
36095,incidVent,incidICU,1.004727060898985,R
36095,incidICU,incidH,1.1096021553592053,R
36097,incidD,incidence,0.012026088977939641,P
36097,incidH,incidence,0.11439815215394605,P
36097,incidICU,incidH,0.35378111373507226,P
36097,incidVent,incidICU,0.437511687698656,P
36097,incidD,incidence,1.2085525871939231,R
36097,incidH,incidence,1.1520037543221102,R
36097,incidVent,incidICU,1.0086547926569855,R
36097,incidICU,incidH,1.1183414172933093,R
36099,incidD,incidence,0.011668670090069062,P
36099,incidH,incidence,0.1107723984849413,P
36099,incidICU,incidH,0.3592291719203927,P
36099,incidVent,incidICU,0.43664415647296617,P
36099,incidD,incidence,1.1729646384312533,R
36099,incidH,incidence,1.1152480112404097,R
36099,incidVent,incidICU,1.0030784678294018,R
36099,incidICU,incidH,1.098001131124732,R
36101,incidD,incidence,0.01174003218109309,P
36101,incidH,incidence,0.1109980493784867,P
36101,incidICU,incidH,0.3605354515780235,P
36101,incidVent,incidICU,0.4366408057062469,P
36101,incidD,incidence,1.1799738653466894,R
36101,incidH,incidence,1.1171529577678476,R
36101,incidVent,incidICU,1.013930406442367,R
36101,incidICU,incidH,1.1048309218869072,R
36103,incidD,incidence,0.010207065837953479,P
36103,incidH,incidence,0.10222748536038218,P
36103,incidICU,incidH,0.3374915974465197,P
36103,incidVent,incidICU,0.43750145762254483,P
36103,incidD,incidence,1.0256794734438401,R
36103,incidH,incidence,1.0287552378943225,R
36103,incidVent,incidICU,1.0091261532505964,R
36103,incidICU,incidH,1.0151653342620297,R
36105,incidD,incidence,0.011151686908026898,P
36105,incidH,incidence,0.10920073883661668,P
36105,incidICU,incidH,0.3460394556258743,P
36105,incidVent,incidICU,0.4367978819046563,P
36105,incidD,incidence,1.120059291167911,R
36105,incidH,incidence,1.0981136859396425,R
36105,incidVent,incidICU,1.0138407482562604,R
36105,incidICU,incidH,1.0746895462680652,R
36107,incidD,incidence,0.011597924319535489,P
36107,incidH,incidence,0.110945981929578,P
36107,incidICU,incidH,0.35091721876842064,P
36107,incidVent,incidICU,0.43799979335429623,P
36107,incidD,incidence,1.1654739771385083,R
36107,incidH,incidence,1.1172282828382027,R
36107,incidVent,incidICU,1.013972604869564,R
36107,incidICU,incidH,1.0904638574321144,R
36109,incidD,incidence,0.008554418579444834,P
36109,incidH,incidence,0.08835288112422231,P
36109,incidICU,incidH,0.33279606802108297,P
36109,incidVent,incidICU,0.4382177732508152,P
36109,incidD,incidence,0.8595828562824788,R
36109,incidH,incidence,0.8903202172542525,R
36109,incidVent,incidICU,0.9227612684371714,R
36109,incidICU,incidH,0.9206678435066331,R
36111,incidD,incidence,0.011177610750312022,P
36111,incidH,incidence,0.1094491330048713,P
36111,incidICU,incidH,0.3464562582260229,P
36111,incidVent,incidICU,0.43691135875344833,P
36111,incidD,incidence,1.1235566590469637,R
36111,incidH,incidence,1.102041906793807,R
36111,incidVent,incidICU,1.006535437907539,R
36111,incidICU,incidH,1.0736644997940874,R
36113,incidD,incidence,0.012277275671789566,P
36113,incidH,incidence,0.11613847565096427,P
36113,incidICU,incidH,0.3579772031376741,P
36113,incidVent,incidICU,0.43720320493468495,P
36113,incidD,incidence,1.2339310762135849,R
36113,incidH,incidence,1.1699523891510928,R
36113,incidVent,incidICU,1.0156737675487069,R
36113,incidICU,incidH,1.134877116201384,R
36115,incidD,incidence,0.011368040517714695,P
36115,incidH,incidence,0.11006838166424676,P
36115,incidICU,incidH,0.3476061707286128,P
36115,incidVent,incidICU,0.43765093912275194,P
36115,incidD,incidence,1.142735234478486,R
36115,incidH,incidence,1.1083477447904486,R
36115,incidVent,incidICU,1.0097801825387602,R
36115,incidICU,incidH,1.079176255570725,R
36117,incidD,incidence,0.010683921166283406,P
36117,incidH,incidence,0.1063008241592365,P
36117,incidICU,incidH,0.3385368184040327,P
36117,incidVent,incidICU,0.4375200919542354,P
36117,incidD,incidence,1.0732086096550821,R
36117,incidH,incidence,1.068905129898209,R
36117,incidVent,incidICU,1.015631248693659,R
36117,incidICU,incidH,1.0461954832314393,R
36119,incidD,incidence,0.01106443932395051,P
36119,incidH,incidence,0.1063868602101291,P
36119,incidICU,incidH,0.35664805929397886,P
36119,incidVent,incidICU,0.437642477156364,P
36119,incidD,incidence,1.1113685956407533,R
36119,incidH,incidence,1.0714297966173207,R
36119,incidVent,incidICU,1.0122633859121382,R
36119,incidICU,incidH,1.0653846862836098,R
36121,incidD,incidence,0.010306055909081468,P
36121,incidH,incidence,0.10473041873485789,P
36121,incidICU,incidH,0.3329178747055489,P
36121,incidVent,incidICU,0.43741245110094884,P
36121,incidD,incidence,1.0361150305662585,R
36121,incidH,incidence,1.0552410639035448,R
36121,incidVent,incidICU,1.0092197711151598,R
36121,incidICU,incidH,1.0238056601342496,R
36123,incidD,incidence,0.012142195937476948,P
36123,incidH,incidence,0.1111541704361185,P
36123,incidICU,incidH,0.373803228735562,P
36123,incidVent,incidICU,0.43741726134065473,P
36123,incidD,incidence,1.2199093941370314,R
36123,incidH,incidence,1.1181411679333197,R
36123,incidVent,incidICU,1.0035933847887324,R
36123,incidICU,incidH,1.1261411754801003,R
37001,incidD,incidence,0.010969480978521597,P
37001,incidH,incidence,0.10481367771438171,P
37001,incidICU,incidH,0.3599052696630607,P
37001,incidVent,incidICU,0.4388004716892543,P
37001,incidD,incidence,1.1017529974331033,R
37001,incidH,incidence,1.054328002906018,R
37001,incidVent,incidICU,1.00472568999857,R
37001,incidICU,incidH,1.060143622156887,R
37003,incidD,incidence,0.011040471287853416,P
37003,incidH,incidence,0.10776380311994649,P
37003,incidICU,incidH,0.3432797708984563,P
37003,incidVent,incidICU,0.43801191186261584,P
37003,incidD,incidence,1.1087687124649253,R
37003,incidH,incidence,1.0837366440667582,R
37003,incidVent,incidICU,1.0196035162734711,R
37003,incidICU,incidH,1.060150864588187,R
37005,incidD,incidence,0.014734080526392648,P
37005,incidH,incidence,0.13046919909553795,P
37005,incidICU,incidH,0.3774414871316577,P
37005,incidVent,incidICU,0.4395849488884109,P
37005,incidD,incidence,1.4810667349707423,R
37005,incidH,incidence,1.3137538160758417,R
37005,incidVent,incidICU,1.0320640229847908,R
37005,incidICU,incidH,1.2602337157896306,R
37007,incidD,incidence,0.010906052781286105,P
37007,incidH,incidence,0.10676259018534219,P
37007,incidICU,incidH,0.3488408625985461,P
37007,incidVent,incidICU,0.43711395085485416,P
37007,incidD,incidence,1.0957141478461168,R
37007,incidH,incidence,1.074327775235393,R
37007,incidVent,incidICU,1.0063703457354238,R
37007,incidICU,incidH,1.059742685622892,R
37009,incidD,incidence,0.013870584922869918,P
37009,incidH,incidence,0.12521991406542582,P
37009,incidICU,incidH,0.3730679152779695,P
37009,incidVent,incidICU,0.4383013545949963,P
37009,incidD,incidence,1.3939052950766768,R
37009,incidH,incidence,1.2607446657455892,R
37009,incidVent,incidICU,1.0349191706851397,R
37009,incidICU,incidH,1.2202235673489312,R
37011,incidD,incidence,0.012225444064809209,P
37011,incidH,incidence,0.11633950097782704,P
37011,incidICU,incidH,0.35702366482603487,P
37011,incidVent,incidICU,0.43737415763297266,P
37011,incidD,incidence,1.2288810298385129,R
37011,incidH,incidence,1.1719249935791383,R
37011,incidVent,incidICU,1.001548257052992,R
37011,incidICU,incidH,1.1304082887512665,R
37013,incidD,incidence,0.01289744809568128,P
37013,incidH,incidence,0.11950762721468908,P
37013,incidICU,incidH,0.36020276226765313,P
37013,incidVent,incidICU,0.43819564234765884,P
37013,incidD,incidence,1.2956970203862974,R
37013,incidH,incidence,1.2007638842606168,R
37013,incidVent,incidICU,1.0354827881061106,R
37013,incidICU,incidH,1.167110658873455,R
37015,incidD,incidence,0.012548196620267302,P
37015,incidH,incidence,0.11666880984005953,P
37015,incidICU,incidH,0.36547190128511237,P
37015,incidVent,incidICU,0.4368374405884994,P
37015,incidD,incidence,1.261427616142678,R
37015,incidH,incidence,1.175003873770605,R
37015,incidVent,incidICU,1.0168817657268516,R
37015,incidICU,incidH,1.1479785268262828,R
37017,incidD,incidence,0.011614958798081821,P
37017,incidH,incidence,0.1108974669165344,P
37017,incidICU,incidH,0.34857907092550455,P
37017,incidVent,incidICU,0.4385475678517876,P
37017,incidD,incidence,1.1670760898482018,R
37017,incidH,incidence,1.1124381849677942,R
37017,incidVent,incidICU,1.0165566123855405,R
37017,incidICU,incidH,1.0931991358524678,R
37019,incidD,incidence,0.014360458932817191,P
37019,incidH,incidence,0.13086776587384513,P
37019,incidICU,incidH,0.3627702617724773,P
37019,incidVent,incidICU,0.4384174928927658,P
37019,incidD,incidence,1.4428587125391046,R
37019,incidH,incidence,1.310796044081604,R
37019,incidVent,incidICU,1.0434267336731435,R
37019,incidICU,incidH,1.2505158579501012,R
37021,incidD,incidence,0.011938960526165509,P
37021,incidH,incidence,0.11268258923957583,P
37021,incidICU,incidH,0.36182468815610525,P
37021,incidVent,incidICU,0.4372174478640659,P
37021,incidD,incidence,1.1990375558613695,R
37021,incidH,incidence,1.1344987120262875,R
37021,incidVent,incidICU,1.0097533380246961,R
37021,incidICU,incidH,1.1149616269138423,R
37023,incidD,incidence,0.011677170877529203,P
37023,incidH,incidence,0.11045785393786967,P
37023,incidICU,incidH,0.35443470800371446,P
37023,incidVent,incidICU,0.4383444935182658,P
37023,incidD,incidence,1.173445954353849,R
37023,incidH,incidence,1.1115311935801109,R
37023,incidVent,incidICU,1.0110838949122327,R
37023,incidICU,incidH,1.091912910792645,R
37025,incidD,incidence,0.008766796051131183,P
37025,incidH,incidence,0.0923645971125519,P
37025,incidICU,incidH,0.31807501512188735,P
37025,incidVent,incidICU,0.43944735901049586,P
37025,incidD,incidence,0.8805188310239292,R
37025,incidH,incidence,0.9308595738946268,R
37025,incidVent,incidICU,1.0116361775983278,R
37025,incidICU,incidH,0.9320022761139566,R
37027,incidD,incidence,0.01119011694269403,P
37027,incidH,incidence,0.10885044054429788,P
37027,incidICU,incidH,0.34232358311969674,P
37027,incidVent,incidICU,0.43844842837616277,P
37027,incidD,incidence,1.1230426916152527,R
37027,incidH,incidence,1.0951832207307803,R
37027,incidVent,incidICU,1.0169213958497745,R
37027,incidICU,incidH,1.0659429115367132,R
37029,incidD,incidence,0.01000195964668683,P
37029,incidH,incidence,0.10173424836406503,P
37029,incidICU,incidH,0.3313533350985702,P
37029,incidVent,incidICU,0.4388135141896919,P
37029,incidD,incidence,1.004533197017963,R
37029,incidH,incidence,1.0238072976559003,R
37029,incidVent,incidICU,1.0072842135680027,R
37029,incidICU,incidH,1.0102284205216168,R
37031,incidD,incidence,0.013552385619882208,P
37031,incidH,incidence,0.12461464464278335,P
37031,incidICU,incidH,0.3629423728552217,P
37031,incidVent,incidICU,0.4384038803063304,P
37031,incidD,incidence,1.3617115822271926,R
37031,incidH,incidence,1.2539825389326593,R
37031,incidVent,incidICU,1.0297790479948696,R
37031,incidICU,incidH,1.2011559885666783,R
37033,incidD,incidence,0.011825063436518523,P
37033,incidH,incidence,0.11437506739847825,P
37033,incidICU,incidH,0.3466842576641299,P
37033,incidVent,incidICU,0.43772161462427644,P
37033,incidD,incidence,1.1879606625175887,R
37033,incidH,incidence,1.1510451823093741,R
37033,incidVent,incidICU,1.0197403668097955,R
37033,incidICU,incidH,1.1089280782354987,R
37035,incidD,incidence,0.0105626200562372,P
37035,incidH,incidence,0.10415533939870142,P
37035,incidICU,incidH,0.341969542646823,P
37035,incidVent,incidICU,0.43734427884274624,P
37035,incidD,incidence,1.061214246500275,R
37035,incidH,incidence,1.0478583884089991,R
37035,incidVent,incidICU,1.014542104734708,R
37035,incidICU,incidH,1.0346514597081984,R
37037,incidD,incidence,0.012951278936022137,P
